,account_value,date,daily_return,datadate
147,1059375.103693696,2022-08-05,-0.0135733909543874,2022-08-05
148,1068127.1633250436,2022-08-08,0.0082615304067765,2022-08-08
149,1064483.356074067,2022-08-10,-0.0034113983578822,2022-08-10
150,1057374.0476634223,2022-08-11,-0.006678646847861,2022-08-11
151,1043963.3610179146,2022-08-12,-0.0126830109696212,2022-08-12
152,1077590.3633982858,2022-08-16,0.0322109028305201,2022-08-16
153,1070297.2952830514,2022-08-17,-0.0067679411054075,2022-08-17
154,1071298.9038035593,2022-08-18,0.0009358227147933,2022-08-18
155,1052806.0062205514,2022-08-19,-0.0172621268605337,2022-08-19
156,1035635.9363352974,2022-08-22,-0.0163088639158628,2022-08-22
157,1047479.0398509224,2022-08-23,0.0114355857112615,2022-08-23
158,1045345.1351268012,2022-08-24,-0.0020371813114511,2022-08-24
159,1047634.7796580512,2022-08-25,0.0021903239937806,2022-08-25
160,1045518.644037934,2022-08-26,-0.0020199173043948,2022-08-26
161,1057381.0073191845,2022-08-29,0.0113459127189123,2022-08-29
162,1086347.0327098093,2022-08-30,0.0273941230172685,2022-08-30
163,1078534.8875071723,2022-09-01,-0.0071912059106471,2022-09-01
164,1065953.1961582268,2022-09-02,-0.0116655395153938,2022-09-02
165,1070116.006651696,2022-09-05,0.0039052469737623,2022-09-05
166,1064791.2054889763,2022-09-06,-0.0049759102093805,2022-09-06
167,1054034.4067164697,2022-09-07,-0.0101022610978148,2022-09-07
168,1054660.413141732,2022-09-08,0.0005939146020979,2022-09-08
169,1071252.1624334725,2022-09-09,0.0157318403962041,2022-09-09
170,1070053.2686041268,2022-09-12,-0.0011191518406107,2022-09-12
171,1069763.93779358,2022-09-13,-0.0002703891656947,2022-09-13
172,1074076.8472021492,2022-09-14,0.0040316459138309,2022-09-14
173,1097771.9873074272,2022-09-15,0.0220609355531693,2022-09-15
174,1094926.383542291,2022-09-16,-0.0025921628517012,2022-09-16
175,1104398.0423252496,2022-09-19,0.0086504982666655,2022-09-19
176,1110977.3599827203,2022-09-20,0.0059573789569731,2022-09-20
177,1103879.6850559623,2022-09-21,-0.006388676477501,2022-09-21
178,1119931.7076084528,2022-09-22,0.0145414602422695,2022-09-22
179,1113876.7161838922,2022-09-23,-0.0054065720109761,2022-09-23
180,1058063.8355381405,2022-09-26,-0.0501068743379116,2022-09-26
181,1052431.84133648,2022-09-27,-0.0053229247730555,2022-09-27
182,1047051.7715453118,2022-09-28,-0.005112036314234,2022-09-28
183,1036690.02862539,2022-09-29,-0.0098961132596426,2022-09-29
184,1058778.8643187494,2022-09-30,0.0213070783777562,2022-09-30
185,1029124.9090323572,2022-10-03,-0.0280076947942028,2022-10-03
186,1046473.96721412,2022-10-04,0.0168580684710812,2022-10-04
187,1047846.1029893808,2022-10-06,0.0013111991489991,2022-10-06
188,1055684.677696412,2022-10-07,0.007480654539506,2022-10-07
189,1063638.3388902596,2022-10-10,,2022-10-10
190,1030605.3226984874,2022-10-11,-0.0310566242151791,2022-10-11
191,1045511.5012885828,2022-10-12,0.0144635179557057,2022-10-12
192,1041949.0859672328,2022-10-13,-0.0034073420684128,2022-10-13
193,1053385.1092445157,2022-10-14,0.0109756066119746,2022-10-14
194,1049127.4022361538,2022-10-17,-0.0040419282283337,2022-10-17
195,1072931.9703132412,2022-10-18,0.022689873533328,2022-10-18
196,1084604.5846092007,2022-10-19,0.0108791746531251,2022-10-19
197,1097487.3673087857,2022-10-20,0.0118778611877496,2022-10-20
198,1102831.3197089932,2022-10-21,0.0048692609677245,2022-10-21
199,1130393.4507056973,2022-10-24,0.0249921547421929,2022-10-24
200,1113078.72423475,2022-10-25,-0.0153174334654343,2022-10-25
201,1110057.5991279385,2022-10-27,-0.0027142061392724,2022-10-27
202,1116979.5337592862,2022-10-28,0.0062356535703962,2022-10-28
203,1131717.681128671,2022-10-31,0.0131946440592176,2022-10-31
204,1140915.6188117764,2022-11-01,0.0081274136089597,2022-11-01
205,1130686.798491647,2022-11-02,-0.0089654485848675,2022-11-02
206,1131719.4903861785,2022-11-03,0.0009133315219642,2022-11-03
207,1132240.7379752896,2022-11-04,0.0004605801998986,2022-11-04
208,1134382.311484506,2022-11-07,0.0018914471431632,2022-11-07
209,1126081.473883798,2022-11-09,-0.0073174956244206,2022-11-09
210,1116402.5106117032,2022-11-10,-0.0085952601979255,2022-11-10
211,1127202.3630897305,2022-11-11,0.0096737980928669,2022-11-11
212,1116289.663184335,2022-11-14,-0.0096812251843432,2022-11-14
213,1115210.2012702725,2022-11-15,-0.0009670087878295,2022-11-15
214,1117468.1925880215,2022-11-16,0.0020247226174734,2022-11-16
215,1116553.779502084,2022-11-17,-0.0008182900345644,2022-11-17
216,1112620.2098151944,2022-11-18,-0.0035229558657208,2022-11-18
217,1104503.4780189297,2022-11-21,-0.0072951504247912,2022-11-21
218,1101390.3404609463,2022-11-22,-0.0028185855635033,2022-11-22
219,1099276.8214484951,2022-11-23,-0.0019189554645691,2022-11-23
220,1109601.15543287,2022-11-24,0.0093919327533631,2022-11-24
221,1103370.818701913,2022-11-25,-0.0056149335285492,2022-11-25
222,1114353.2552253506,2022-11-28,0.0099535317930177,2022-11-28
223,1125190.5592109463,2022-11-29,0.0097251961483291,2022-11-29
224,1131791.439322641,2022-11-30,0.0058664552929801,2022-11-30
225,1130407.7360145352,2022-12-01,-0.001222577994523,2022-12-01
226,1116153.873114755,2022-12-02,-0.0126094881038544,2022-12-02
227,1116412.1132270596,2022-12-05,0.0002313660495429,2022-12-05
228,1123200.62267225,2022-12-06,0.0060806483240027,2022-12-06
229,1126897.9851905606,2022-12-07,0.0032918095340028,2022-12-07
230,1128820.3868781826,2022-12-08,0.0017059234401746,2022-12-08
231,1143830.3696052334,2022-12-09,0.0132970514189256,2022-12-09
232,1154541.8944160244,2022-12-12,0.009364609556999,2022-12-12
233,1152249.3022681973,2022-12-13,-0.0019857158574455,2022-12-13
234,1142883.6761543057,2022-12-14,-0.0081281247864115,2022-12-14
235,1127106.8444282317,2022-12-15,-0.0138044072684297,2022-12-15
236,1126193.4377509854,2022-12-16,-0.0008103993705312,2022-12-16
237,1141248.4482337737,2022-12-19,0.0133680502639519,2022-12-19
238,1140200.248099496,2022-12-20,-0.0009184679601532,2022-12-20
239,1146349.6976539397,2022-12-21,0.0053933066272291,2022-12-21
240,1140780.3381416104,2022-12-22,-0.0048583425491601,2022-12-22
