account_value,date,daily_return
1000000.0,2022-01-04,
1035651.9443616334,2022-01-05,0.035651944361633436
1048479.5121813661,2022-01-06,0.012385983427704028
1038533.6851620027,2022-01-07,-0.009485952661746455
1049343.663937027,2022-01-10,0.010408886037565734
1044276.4677242585,2022-01-11,-0.004828919625584738
1054465.0883907625,2022-01-12,0.009756631487356504
1058510.2871517488,2022-01-13,0.003836256700693319
1058652.0959133455,2022-01-14,0.00013397013077520725
1066467.3264583894,2022-01-17,0.007382246325504438
1047829.7143825837,2022-01-18,-0.01747602726630071
1040908.1320929109,2022-01-19,-0.006605636578793983
1027115.0447955286,2022-01-20,-0.01325101310299992
1023257.5606749536,2022-01-21,-0.0037556495157199388
978983.5777647974,2022-01-24,-0.04326768216689503
992013.8618529321,2022-01-25,0.01331001294003853
981099.8118956567,2022-01-27,-0.011001912752398035
983837.5571654321,2022-01-28,0.002790485979694113
1001750.8595030786,2022-01-31,0.018207581330049072
1002855.0629332544,2022-02-01,0.0011022735041361642
1021764.2556822778,2022-02-02,0.018855359510990377
1017765.4426329614,2022-02-03,-0.003913635681692784
1016344.8167784692,2022-02-04,-0.0013958283460843157
990207.1708128931,2022-02-07,-0.025717301386379177
994717.9545348169,2022-02-08,0.004555393916427342
1018404.2524684718,2022-02-09,0.023812074393220195
1021003.9760402491,2022-02-10,0.002552742258760121
1011104.1163428308,2022-02-11,-0.009696200925497722
971933.4848120691,2022-02-14,-0.038740453033108135
1012161.9552710535,2022-02-15,0.04139014766711413
1008606.1527808191,2022-02-16,-0.0035130766096440613
1008683.5112402918,2022-02-17,7.669838148349761e-05
1011233.9477026941,2022-02-18,0.0025284803746481455
994603.92280505,2022-02-21,-0.016445279487920628
992767.9658653528,2022-02-22,-0.001845917653853002
995477.659895611,2022-02-23,0.0027294333856715536
937110.541359234,2022-02-24,-0.058632273618774655
969141.7941973688,2022-02-25,0.0341808691978589
980089.0199351313,2022-02-28,0.011295793663329556
961695.2464060786,2022-03-02,-0.018767451889492803
954947.3743968012,2022-03-03,-0.007016642782102345
938234.3996348383,2022-03-04,-0.017501461556999165
923185.5443491938,2022-03-07,-0.01603954757094983
922262.4726040766,2022-03-08,-0.000999876732003968
950967.7351796383,2022-03-09,0.031124829891983063
975628.6802479976,2022-03-10,0.025932472949464325
977895.3074452633,2022-03-11,0.002323247812568985
983570.061779034,2022-03-14,0.005803028494528739
980215.265911114,2022-03-15,-0.003410835687548186
1009411.7989921687,2022-03-16,0.029785837964803052
1033808.6249477352,2022-03-17,0.0241693489019299
1018147.7775368617,2022-03-21,-0.015148690998457504
1036166.0445656703,2022-03-22,0.017697103923753676
1026215.1768288539,2022-03-23,-0.00960354548289366
1025612.115046017,2022-03-24,-0.000587656269809278
1038956.7042488978,2022-03-25,0.013011341234285378
1049552.594004147,2022-03-28,0.01019858643956617
1050118.3493319058,2022-03-29,0.0005390442851467281
1062055.6840181851,2022-03-30,0.011367608892725256
1062528.4967928433,2022-03-31,0.0004451864264491956
1083997.2503481412,2022-04-01,0.02020534378146044
1092613.0791140103,2022-04-04,0.007948201679572664
1115985.9218111539,2022-04-05,0.021391692213767355
