last_state
14.669943520670415
124.87932586669922
259.36273193359375
146.0706787109375
195.38999938964844
237.7461700439453
134.77999877929688
47.205413818359375
172.46536254882812
88.97000122070312
343.75860595703125
313.6387634277344
213.1708984375
139.83241271972656
26.408218383789062
176.91754150390625
133.0847930908203
62.47081756591797
262.81256103515625
120.86964416503906
110.37265014648438
238.98143005371094
118.41236114501953
150.6248321533203
186.14108276367188
516.79931640625
206.98458862304688
38.85598373413086
36.70425033569336
143.0138397216797
0.0
0.0
168.0
0.0
0.0
0.0
301.0
0.0
601.0
0.0
300.0
600.0
0.0
0.0
320.0
300.0
439.0
300.0
300.0
0.0
0.0
200.0
0.0
300.0
300.0
0.0
242.0
600.0
0.0
-4.7016352641566925
-3.9837461591991996
-1.5061553895762927
5.326284626995459
3.624067240629074
-3.5778149556291226
0.11140528629442059
0.1359582183327177
-2.435873951910537
-5.346895254117271
1.163609082730943
1.0470004109210151
-0.6172301640972364
-0.6538996191451538
0.7225867091262614
0.6315644839969252
0.5139736675585951
-1.2351056179241482
-1.1395951771067985
1.8028678726766287
-1.4319695450199958
3.525264687861849
2.089221060177863
1.3779695707260657
-1.5742018706856697
-0.15826195140519417
0.4054054355679355
-0.531956348299822
-1.0074423361833738
149.54724906629113
285.40263696489404
158.20336356254703
196.7027273369098
243.37982862907296
135.97527936474518
48.972872152850975
179.0048064648812
97.04394676881151
368.9376250510461
329.7586989212407
215.99270065042532
149.77030498952033
29.220199122528406
178.32466595246376
133.22173238509657
63.912317091507354
275.27724118645045
126.79774520641597
111.84876095856961
256.3745386794487
121.22282296030846
152.9553222549174
190.03192954883284
546.9270939432057
213.98726610727638
38.62565781760057
41.580777716417224
150.26215729459426
122.4734227781913
250.87308630170747
139.83165688423034
176.1542718696332
224.60730363411062
126.6787199638681
45.81804352708067
165.26576085689612
82.79105307860061
330.6769562477821
307.75768291469683
208.0333537318989
134.72815234690543
24.673115620513585
173.62297656462607
127.0066993165636
62.129877274947724
259.9057239014401
116.10808899158208
106.96313326750462
231.2401265427193
101.95481528432043
148.06477204439898
181.9689066328078
514.0041255392163
201.8472721617666
34.89660666299025
36.14163782618531
139.0776956106792
39.01148429686359
46.08526240437862
47.80812566738396
62.90535341504315
59.67884664717757
45.05171835006817
54.84914134773176
50.68425335589436
44.48901386568864
48.472519744328665
52.541276364112406
56.77872986267884
52.165939961178786
44.698740258585104
56.333630872847436
58.21867113466515
54.414252631861
49.30260869566279
49.19873252705467
64.74424813223635
48.155272355052965
59.994201043421064
60.76144100444723
56.01612997297665
46.9185339629638
51.830646768897395
56.56123287797429
45.90305516803607
50.88152431163489
-130.95748127466103
-104.64485583110563
-62.01295606533464
141.20699940934767
81.55010879066525
-21.164702404135646
-48.497797015297074
-26.55817388298583
-57.42066193672809
-76.49108977560348
-84.17448100166541
-23.03523089644181
-79.37026596627562
-67.0927283062606
32.11406693411564
78.17754880874239
-30.907658890474046
-163.41258616318623
-62.73539612596201
60.76894025854042
-57.83010641499392
138.59612985833655
32.8395255158143
-26.940989226554887
-129.67682302740903
-23.062070874962814
163.1907619057357
-147.27403209949767
-82.44328464073203
35.98724893451265
29.655910273524157
4.929254896632431
44.456629522186844
11.268242253533959
10.214820881660962
0.9433515609864012
20.501534495173782
3.756647221535916
14.188877306053724
2.704636772985347
0.8646199893202209
9.51349363046845
8.877334927560385
6.304519363536707
22.45022684572673
3.4999215808849025
32.877411417552324
3.971814121089508
12.999591252092962
7.632141785280538
38.56350572884871
10.731420606062091
0.7928086534214723
17.4790947811109
13.288661119856895
34.88364400368892
18.155538079344037
14.273383210980118
139.87177200317382
272.99750162760415
150.48099670410156
182.8596669514974
233.92837778727213
137.71499989827473
47.56547864278158
175.03333129882813
92.26533355712891
359.55052185058594
318.51129150390625
213.53695475260417
143.56555887858073
27.665564219156902
175.9326187133789
131.25017598470052
62.68051261901856
268.67552490234374
122.74053522745768
108.39785232543946
244.67615712483723
109.92798334757487
148.92979583740234
185.90476684570314
529.8166748046875
209.30471750895182
36.98098055521647
39.452548599243165
146.8509038289388
142.1710631052653
267.1558680216471
147.40105794270832
166.2691665649414
219.51437505086264
145.20649998982748
45.111006863911946
173.46159235636392
95.25566685994467
346.99493713378905
302.6119659423828
203.24388910929363
136.6831953684489
27.33177604675293
171.5407246907552
126.0488831837972
59.97743695576985
263.19041442871094
120.25577913920084
102.08535753885904
238.64736506144206
101.3058718363444
140.1365296681722
179.78489583333334
527.1597910563152
202.30065205891927
36.44169069925944
37.2427773475647
142.1650166829427
