,account_value,date,daily_return,datadate
72,877023.9771112137,2022-04-18,-0.0008174496301501,2022-04-18
73,890122.2134602586,2022-04-19,0.0149348668803657,2022-04-19
74,900170.4027883302,2022-04-20,0.0112885502418935,2022-04-20
75,894351.5576268617,2022-04-21,-0.0064641596118293,2022-04-21
76,873068.4366794511,2022-04-22,-0.0237972649188253,2022-04-22
77,878746.9212379686,2022-04-25,0.0065040543443701,2022-04-25
78,855643.4760492174,2022-04-26,-0.0262913526413308,2022-04-26
79,856360.3484474642,2022-04-27,0.0008378167055709,2022-04-27
80,871903.0075431444,2022-04-28,0.0181496716001134,2022-04-28
81,844851.0125483782,2022-04-29,-0.0310263811005693,2022-04-29
82,840414.9513121874,2022-05-02,-0.0052507023964024,2022-05-02
83,841925.2392527773,2022-05-03,0.0017970740980177,2022-05-03
84,862424.192654114,2022-05-04,0.0243477121787318,2022-05-04
85,839537.5823136828,2022-05-05,-0.0265375328467972,2022-05-05
86,827060.8086310617,2022-05-06,-0.0148614832086925,2022-05-06
87,807114.2916912043,2022-05-09,-0.0241173523539007,2022-05-09
88,803161.672680279,2022-05-10,-0.0048972234188086,2022-05-10
89,797721.1633894312,2022-05-11,-0.0067738656809804,2022-05-11
90,786734.365275387,2022-05-12,-0.0137727298939425,2022-05-12
91,800776.8169836809,2022-05-13,0.0178490381609026,2022-05-13
92,797440.5882022325,2022-05-16,-0.0041662404688677,2022-05-16
93,776037.4918996126,2022-05-17,-0.0268397378052596,2022-05-17
94,775261.472168236,2022-05-18,-0.0009999771138337,2022-05-18
95,772419.6319073185,2022-05-19,-0.0036656539283056,2022-05-19
96,772177.5507536894,2022-05-20,-0.0003134062673049,2022-05-20
97,776929.5134847456,2022-05-23,0.0061539767977172,2022-05-23
98,776398.6056901137,2022-05-24,-0.000683341005094,2022-05-24
99,778463.4273691988,2022-05-25,0.0026594865883995,2022-05-25
100,787030.4204703949,2022-05-26,0.0110050039603635,2022-05-26
101,798438.0868611189,2022-05-27,0.0144945685630624,2022-05-27
102,796349.1583310745,2022-05-31,-0.0026162686430158,2022-05-31
103,790390.1444208801,2022-06-01,-0.0074829160649617,2022-06-01
104,802402.1585006454,2022-06-02,0.01519757573466,2022-06-02
105,794325.6130250785,2022-06-03,-0.0100654583116508,2022-06-03
106,794305.1103159721,2022-06-06,-2.581146669611289e-05,2022-06-06
107,800536.4524436577,2022-06-07,0.0078450233377029,2022-06-07
108,792782.9742348375,2022-06-08,-0.0096853530968546,2022-06-08
109,774185.1563646592,2022-06-09,-0.0234589017103049,2022-06-09
110,754073.8257832994,2022-06-10,-0.0259774169215495,2022-06-10
111,726130.5104319429,2022-06-13,-0.0370564716555839,2022-06-13
112,728519.8259435358,2022-06-14,0.0032904766805235,2022-06-14
113,740351.3248709039,2022-06-15,0.0162404625187031,2022-06-15
114,720519.5194432192,2022-06-16,-0.0267870195695844,2022-06-16
115,725065.3412418985,2022-06-17,0.0063090890336907,2022-06-17
116,738725.3173704691,2022-06-21,0.0188396484448887,2022-06-21
117,732681.9308493624,2022-06-22,-0.0081808303830961,2022-06-22
118,729731.5376121416,2022-06-23,-0.0040268404514911,2022-06-23
119,749114.8749605074,2022-06-24,0.0265622853738687,2022-06-24
120,746437.9408697862,2022-06-27,-0.0035734627360888,2022-06-27
121,738117.0682976046,2022-06-28,-0.0111474405527748,2022-06-28
122,733650.6639001169,2022-06-29,-0.0060510786016491,2022-06-29
123,728566.8417986345,2022-06-30,-0.0069294861323461,2022-06-30
124,736689.0960920228,2022-07-01,0.0111482623520673,2022-07-01
125,735357.0491873941,2022-07-05,-0.0018081534146425,2022-07-05
126,735446.183235856,2022-07-06,,2022-07-06
127,746166.7568444528,2022-07-07,0.0145769654571159,2022-07-07
128,745296.979202775,2022-07-08,-0.0011656612060232,2022-07-08
129,740855.3647933741,2022-07-11,-0.0059595228926756,2022-07-11
130,744479.7391845179,2022-07-12,0.0048921484049111,2022-07-12
131,739249.2735746966,2022-07-13,-0.0070256654876202,2022-07-13
132,740939.7721663829,2022-07-14,0.0022867774810406,2022-07-14
133,754344.453479661,2022-07-15,0.0180914587350131,2022-07-15
134,753352.1525892497,2022-07-18,-0.0013154479837877,2022-07-18
135,775467.1467053385,2022-07-19,0.0293554535419859,2022-07-19
136,780770.2664768648,2022-07-20,0.0068386130786548,2022-07-20
137,788456.892002534,2022-07-21,0.0098449260374042,2022-07-21
138,784366.1635365611,2022-07-22,-0.0051882715560811,2022-07-22
139,783905.8660611125,2022-07-25,-0.0005868400459463,2022-07-25
140,773756.7213216258,2022-07-26,-0.0129468921957213,2022-07-26
141,782735.6668946658,2022-07-27,0.0116043522797493,2022-07-27
142,791991.3992078829,2022-07-28,0.0118248505909246,2022-07-28
143,801694.7627561617,2022-07-29,0.012251854701937,2022-07-29
144,800893.072602254,2022-08-01,-0.0009999942511181,2022-08-01
145,798080.7061281024,2022-08-02,-0.003511538019693,2022-08-02
146,804432.6799962817,2022-08-03,0.007959062059019,2022-08-03
147,799661.2393427669,2022-08-04,-0.0059314356218557,2022-08-04
