account_value,date,daily_return
1000000.0,2022-01-04,
1012284.8073874513,2022-01-05,0.012284807387451302
1021700.4966467286,2022-01-06,0.009301423068452275
1023158.4296629182,2022-01-07,0.0014269671209661272
1047466.6924239198,2022-01-10,0.02375806332261754
1051516.8808089297,2022-01-11,0.003866651239895269
1054008.3835427058,2022-01-12,0.002369436743478115
1046997.1795784723,2022-01-13,-0.0066519432612742735
1051643.8947139857,2022-01-14,0.004438135294102974
1066936.7827872622,2022-01-17,0.014541888323742702
1040615.0318415606,2022-01-18,-0.02467039413238592
1042438.9347100604,2022-01-19,0.0017527162425012843
1028320.4331086811,2022-01-20,-0.013543720530072245
1026410.5030397114,2022-01-21,-0.001857329687786069
1009154.8288674168,2022-01-24,-0.016811669523248196
1014862.0732839818,2022-01-25,0.0056554695605730565
990427.4408987279,2022-01-27,-0.02407680120135547
987904.7517490392,2022-01-28,-0.0025470711386990086
998086.9964677357,2022-01-31,0.01030690934593581
1007862.5722708363,2022-02-01,0.009794312357236157
1006732.0715922054,2022-02-02,-0.0011216813777336077
996682.7080057797,2022-02-03,-0.009982162950796014
996517.6251503109,2022-02-04,-0.00016563230619204283
982449.678815472,2022-02-07,-0.014117107394580164
984028.1662634091,2022-02-08,0.0016066852908336315
999173.851452557,2022-02-09,0.015391515922414944
1000917.8869261899,2022-02-10,0.0017454774973317821
984067.146939816,2022-02-11,-0.016835287096449436
955177.710762463,2022-02-14,-0.02935717980951935
984483.4153666653,2022-02-15,0.03068089243917682
982758.7898939175,2022-02-16,-0.0017518075427461755
976759.3955305142,2022-02-17,-0.00610464584504089
973807.2236016812,2022-02-18,-0.003022414672785967
964742.2298813749,2022-02-21,-0.009308817495498722
954999.0417710233,2022-02-22,-0.010099265698724103
958375.3719712186,2022-02-23,0.003535427840779759
921416.9749531217,2022-02-24,-0.03856359219882666
946688.1595219084,2022-02-25,0.027426436950624078
960477.22163197,2022-02-28,0.01456557998678809
957860.4966474691,2022-03-02,-0.002724400876529698
944991.6782652059,2022-03-03,-0.013434960964884057
919975.5668153387,2022-03-04,-0.026472308725290827
900109.456203217,2022-03-07,-0.021594171985340638
899209.4300927434,2022-03-08,-0.000999907404895084
930811.3330790716,2022-03-09,0.03514409650160011
948510.2799048163,2022-03-10,0.019014537314664626
953457.3685212714,2022-03-11,0.005215640485152662
959175.8547675024,2022-03-14,0.005997631813470461
956778.3632210928,2022-03-15,-0.002499532838001528
972257.3126161201,2022-03-16,0.01617819757432204
999526.4288291327,2022-03-17,0.02804722151138961
995131.2459497077,2022-03-21,-0.004397265297500508
1004131.7230310065,2022-03-22,0.009044512588597398
1000392.4946374518,2022-03-23,-0.0037238425077017467
987258.1377038581,2022-03-24,-0.013129203791511612
962631.7240991218,2022-03-25,-0.024944249800778362
966404.7467646262,2022-03-28,0.003919487142432843
966290.0240787513,2022-03-29,-0.00011871080544567647
964607.8730028693,2022-03-30,-0.0017408345672260683
968554.7058886115,2022-03-31,0.004091644901731417
967495.734712464,2022-04-01,-0.0010933519497754451
968031.1498125617,2022-04-04,0.0005534030599698703
979823.7897356574,2022-04-05,0.012182087245208084
